ID Date "Start time" "End time" Time "Agenda item" "Case no" "Case type" "Agenda title" "Subject 1" "Subject 2" Name Gender Party Role Title Birth Age Text
20161208141301 2016-12-08 14:13:01 14:18:21 320 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "tak for det, hr. formand. jeg vil i virkeligheden sige tak for debatten. jeg synes, at det trods alt er værd at notere sig, at der er enighed med nuancer i folketinget om at rette kritik af det her. så er der uenighed om, hvordan kritikken skal udtrykkes. jeg synes, kritikken udtrykkes bedst der, hvor den står alene og ikke kædes sammen med tanker om gensidig respekt og også noget om handel og andre ting, som ligger der. jeg synes, at den rene linje er den bedste. det er et klart budskab om, at kina skal holde op med det her uvæsen og skal gøre det ganske omgående. der har været meget fokus på den her beslutning, som blev truffet, og som trådte i kraft den 1. januar 2015, om, at kina i fremtiden vil afstå fra at bruge organer fra dødsdømte fanger, henrettede fanger. jeg synes, det er væsentligt at forholde sig til det forhold, at kina selv siger, at dødsdømte fanger godt kan være frivillige borgere. dødsdømte fanger kan godt frivilligt beslutte sig for at afgive organer. så er det måske lidt farligt, kan man sige, hvis der pludselig kommer bud efter sådan et organ. man har jo fra kinesisk side foretaget blodprøver af folk osv., så man ved nogenlunde, om de organer, som vedkommende besidder, er brugbare. hvis der pludselig er efterspørgsel efter det pågældende organ, kan man jo godt risikere, at ens dødsdom bliver hevet noget frem i tid, hvis man såkaldt frivilligt har givet tilsagn om at ville donere sit organ. så jeg må sige, at jeg ikke tror meget på den her form for frivillighed blandt fanger, som sidder i kinesiske arbejdslejre. jeg synes også, tallene taler deres eget sprog. pr. 30. december 2015 havde kina et organdonorregister, der var 40.000 personer i. det er i øvrigt meget sjovt, at det er sådan et rundt tal. normalt ville det vel være 40.671 eller sådan noget. men det er 40.000. sådan er det. i hele 2015 transplanterede man 7.785 organer stammende fra 2.766 såkaldt frivillige. hvad er sandsynligheden for, at 2.766 af de 40.000 mennesker tilfældigvis er gået hen og er døde? jeg har meget svært ved at forstå det. det må jeg indrømme. jeg synes, der er noget i de her tal, som ikke er transparent. det hænger ikke sammen, og det giver mig en opfattelse af, at der foregår ting i kina på det her område, som ikke tåler dagens lys, og at man altså fra kinesisk side ikke har været villig til at gøre det, som man selv formelt har vedtaget. man siger selv fra kinas side, at man foretager 10.000 transplantationer om året ud af en frivillig donorpopulation på 40.000. det svarer til, at hver fjerde person, der står i donorregistret, dør i løbet af et år. det er i mine øjne nogle stærkt besynderlige tal. de kræver, at vi undersøger de her forhold nærmere, og derfor burde det ikke være noget problem for kina, hvis de ikke havde noget at skjule, at fremlægge den her dokumentation. i min første ordførertale nævnte jeg navnet på en kinesisk kvinde, zaiqun wei, som jo altså er gift med en dansk mand. hendes to søskende sidder i dag fængslet i kina. ikke fordi de har gjort noget ulovligt, i hvert fald ikke i dansk sammenhæng, men fordi de tilhører falun gong. de frygter i dag at blive ofre for organtransplantation. de har fået taget blodprøver. de er sådan set inde i maskinrummet, de er klar til at blive ekspederet, hvis man ønsker det, hvis der kommer et bud på, at deres organer kan bruges. jeg kan godt forstå, at zaiqun wei sidder i danmark og er bange på sine søskendes vegne. for hvad er det for et umenneskeligt og barbarisk regime, der tillader, at man kan opføre sig sådan over for sin befolkning? hvad er det for en verden, der kun i ny og næ pipper lidt op om sådan en fremfærd? se, zaiqun wei beder i sit brev kun om en ting, nemlig om hjælp til at redde sine søskende. hun beder om, at vi her fra folketingets side fortæller om hendes søskendes sag til det danske samfund og lader flere og flere folk få at vide, hvad der foregår i kina. jeg synes sådan set, at vi skal følge den opfordring. vi må ikke stiltiende se til, hvad der foregår i kina, og dermed lade kineserne i stikken, for historien vil dømme os hårdt, hvis vi gør det. derfor håber jeg på besindelse og tilslutning fra alle partier til det forslag til vedtagelse, som dansk folkeparti, enhedslisten og alternativet har begået."
20161208141819 2016-12-08 14:18:19 14:18:27 8 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak til ordføreren. der er en kort bemærkning fra hr. nick hækkerup, socialdemokratiet."
20161208141827 2016-12-08 14:18:27 14:18:55 28 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nick Hækkerup" Male S medlem nil 1968-04-03 48 "tak for bemærkningerne, navnlig bemærkningen om, at den rene linje er bedst. gælder det kun den her sag, eller er det et princip, som dansk folkeparti har, når det kommer til ageren i udenrigspolitisk sammenhæng, altså ikke kritisk dialog, men den rene linje?"
20161208141855 2016-12-08 14:18:55 14:18:57 2 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208141857 2016-12-08 14:18:57 14:20:11 74 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "det afhænger jo af omstændighederne. det afhænger af, hvad vi vurderer hver for sig, man kan komme længst med. der var en gang et apartheidregime i sydafrika. der var ordførerens parti med til at lægge den rene linje, så at sige, ved at indføre sanktioner mod sydafrika. der troede man hos socialdemokratiet at man kom længst med den rene linje. det gjorde man måske også i virkeligheden. i den her sag tror jeg og dansk folkeparti på, at vi kommer længst med den rene linje, men der kan jo være forskel, fordi det, der er afgørende, er, hvad der bringer os nærmere. jeg tror på, at det bringer os nærmere, at vi har den her debat i dag, at der kommer en øget opmærksomhed på det her problem generelt i den danske befolkning, men også i befolkningen over hele verden, fordi det af en eller anden mærkelig grund ikke er noget, man kan læse om hver uge i danske aviser. det er jo underligt, når man tænker på, hvor voldsomt et overgreb det i virkeligheden er. det har alle herinde jo været enige om, måske med en enkelt undtagelse, som ikke sagde så meget om det, men alle har jo ellers været enige om, at det er en vederstyggelighed at slå andre mennesker ihjel for at bruge deres organer."
20161208142011 2016-12-08 14:20:11 14:20:14 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak. spørgeren."
20161208142014 2016-12-08 14:20:14 14:20:45 31 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Nick Hækkerup" Male S medlem nil 1968-04-03 48 "ja, ligesom det er en vederstyggelighed at skyde flygtninge i gummibåde på middelhavet for ikke at få dem til europa. ordføreren siger, at den rene linje måske er den bedste og måske ikke er den bedste, så der er ikke sådan noget princip om, at det er godt med kritisk dialog eller det ikke er godt med kritisk dialog. det afhænger helt af omstændighederne. der er ingen principper her."
20161208142045 2016-12-08 14:20:45 14:20:46 1 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208142046 2016-12-08 14:20:46 14:21:43 57 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "nej, det er for socialdemokratiets vedkommende, at der ikke er nogen principper. det er det ikke for dansk folkepartis vedkommende i forhold til det, som hr. nick hækkerup igen tromler rundt i, og det skal hr. nick hækkerup jo være hjertens velkommen til. hvis man virkelig vil afspore en debat om mord på flere hundredtusinde mennesker med sine perfiditeter, vil jeg bare sige, at hr. henrik sass larsen, hr. nick hækkerups gruppefælle, gruppeformand endda, jo har sagt, at vi skal holde op med at modtage folk, som kommer hertil som asylsøgere. vi skal oprette lejre i nærområderne. så fik socialdemokratiet mulighed for at stemme det igennem i folketingssalen. der stemte socialdemokratiet søreme imod. måske det handler om noget helt andet for socialdemokratiet. måske det handler om at sige det, som hr. nick hækkerup og hans socialdemokratiske kampfæller tror at befolkningen gerne vil høre – men at gennemføre det, nej, det vil man ikke."
20161208142143 2016-12-08 14:21:43 14:21:49 6 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "tak. næste spørger er hr. martin lidegaard."
20161208142149 2016-12-08 14:21:49 14:22:34 45 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Martin Lidegaard" Male RV medlem nil 1966-12-12 50 "tak. i den vedtagelse, som dansk folkeparti har fremsat, og som støttes af både enhedslisten og alternativet, har menneskerettigheder en meget fremtrædende rolle, og man får jo indtryk af, at er der nogen, der står vagt om menneskerettighederne, er det dansk folkeparti. det synes jeg personligt er en meget glædelig udvikling. men derfor vil jeg selvfølgelig også bare gerne sikre mig, at det er menneskerettigheder ikke kun i kina, men menneskerettigheder generelt, og altså også når det handler om flygtninge, der under svære vilkår tager over middelhavet, også når det handler om menneskerettigheder i rusland, også når det handler om udlændinges og flygtninges menneskerettigheder i danmark. vil ordføreren venligst bekræfte, at menneskerettigheder ikke er noget, der kun gælder i kina, men at det er noget, der gælder i hele verden?"
20161208142234 2016-12-08 14:22:34 14:22:37 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208142237 2016-12-08 14:22:37 14:23:51 74 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "dansk folkeparti har jo ikke noget imod frihedsrettighederne. frihedsrettighederne er grundlaget for menneskerettighederne. menneskerettighederne er så blevet en overbygning på frihedsrettighederne, og der er bestemt kommet nogle tidsler med i den ellers smukke buket, som frihedsrettighederne er. de tidsler vil vi gerne have luget ud. vi har sådan set også hørt, at vi nu har en regering, som vil se kritisk på konventionerne. det synes vi er positivt, og vi glæder os til at se, hvad det udmønter sig i. men det er jo ikke kun i danmark, man har den indstilling. theresa may, den britiske premierminister, har sagt, at man bør genforhandle dele af menneskerettighederne, og det er der også andre, der har sagt. så ja, som udgangspunkt er tanken om, at vi har et sæt grundlæggende frihedsrettigheder, jo fuldstændig klokkeklar og rigtig, men det må bare ikke udvikle sig til, at man ser verden som sådan en situation, hvor vi nærmest har fået etableret et verdensborgerskab, hvor folk kan flytte tusindvis af kilometer fra den ene ende af kloden til den anden, og når de så når frem til eksempelvis danmarks grænser stadig væk kan hævde at være flygtninge, selv om det måske både er år og dage siden, at de forlod eksempelvis afghanistan."
20161208142351 2016-12-08 14:23:51 14:23:55 4 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 spørgeren.
20161208142355 2016-12-08 14:23:55 14:24:39 44 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Martin Lidegaard" Male RV medlem nil 1966-12-12 50 "det var dog en helt utrolig masse ord fra hr. kenneth kristensen berth på et yderst enkelt spørgsmål. jeg forsøgte egentlig bare at forfølge linjen med de rene linjer, altså det med at få sagt tingene, så det er til at forstå, så de kinesiske myndigheder kan forstå, at menneskerettigheder er til for at blive fulgt. og det er jeg enig i. men jeg forstår ikke, hvorfor hr. kenneth kristensen berth ikke bare kan svare helt enkelt ja på, at det gælder i kina – det er jeg enig i – og det gælder også på middelhavet, og det gælder også i danmark. det burde egentlig være ret enkelt at svare på, om dansk folkeparti støtter menneskerettigheder i hele verden. ja eller nej?"
20161208142439 2016-12-08 14:24:39 14:24:42 3 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 ordføreren.
20161208142442 2016-12-08 14:24:42 14:25:25 43 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Kenneth Kristensen Berth" Male DF medlem nil 1977-02-03 39 "jeg forstår godt, at det er enkelt for hr. martin lidegaard, som jo i øvrigt heller ikke er kendt for ligefrem at være i verbalt bekneb. jeg må sige, at jeg sådan set godt forstår, at hr. martin lidegaard har nemt ved at svare enkelt på det spørgsmål, for jeg har en forståelse af, at det radikale venstres partiprogram vel nærmest kan koges ned til menneskerettighederne – eller koges op, for med alle de domme osv. er der efterhånden ret meget at forholde sig til. men jeg må bare sige, at det ikke er så let endda. for vi har også en opgave, der handler om at forsvare vores land og forsvare vores kontinent og sørge for, at der stadig væk er en fremtid for vores børn og børnebørn. og det er jeg ikke sikker på der er, hvis man skal fortsætte med at have millionvis af personer, der strømmer ind i europa uanfægtet."
20161208142525 2016-12-08 14:25:25 14:25:29 4 2016-12-08-3 9 F "forhandling af f 9: om den kinesiske stats brug af samvittighedsfanger som organdonorer." "Foreign Affairs" none "Leif Mikkelsen" Male LA formand "Fjerde næstformand" 1945-07-27 71 "den næste spørger er hr. henrik dahl, liberal alliance."
